"V1" "V2" "V3" "V4"
"1" 1 1 12.2658022310104 14.860982132006
"2" 0.999896222498962 0.995475113122172 12.2625805106195 14.8624207393887
"3" 0.999792444997924 0.990950226244344 12.2557873239871 14.8638596454235
"4" 0.999688667496887 0.986425339366516 12.2511042044103 14.8652988502034
"5" 0.999584889995849 0.981900452488688 12.2459108132144 14.8667383538216
"6" 0.999481112494811 0.97737556561086 12.2432489431964 14.8681781563711
"7" 0.999377334993773 0.972850678733032 12.2414116258501 14.8696182579449
"8" 0.999273557492736 0.968325791855204 12.2363095207444 14.8710586586364
"9" 0.999169779991698 0.963800904977376 12.2306497517765 14.8724993585386
"10" 0.99906600249066 0.959276018099548 12.2273381793885 14.8739403577448
"11" 0.998962224989622 0.95475113122172 12.2263127660941 14.8753816563484
"12" 0.998858447488584 0.950226244343891 12.2195754280405 14.8768232544426
"13" 0.998754669987547 0.945701357466063 12.2186188895279 14.8782651521207
"14" 0.998650892486509 0.941176470588235 12.2134350052853 14.8797073494762
"15" 0.998547114985471 0.936651583710407 12.2077219549801 14.8811498466025
"16" 0.998443337484433 0.932126696832579 12.201798149797 14.8825926435931
"17" 0.998339559983396 0.927601809954751 12.1959387327726 14.8840357405415
"18" 0.998235782482358 0.923076923076923 12.190295540915 14.8854791375413
"19" 0.99813200498132 0.918552036199095 12.1820146510986 14.886922834686
"20" 0.998028227480282 0.914027149321267 12.1775104872665 14.8883668320692
"21" 0.997924449979244 0.909502262443439 12.1717114381036 14.8898111297847
"22" 0.997820672478207 0.904977375565611 12.1650271674374 14.8912557279261
"23" 0.997716894977169 0.900452488687783 12.1599027845708 14.8927006265872
"24" 0.997613117476131 0.895927601809955 12.1549292161217 14.8941458258618
"25" 0.997509339975093 0.891402714932127 12.1518187904512 14.8955913258437
"26" 0.997405562474056 0.886877828054299 12.1472405653009 14.8970371266267
"27" 0.997301784973018 0.882352941176471 12.1393711983352 14.8984832283049
"28" 0.99719800747198 0.877828054298643 12.1348480142177 14.899929630972
"29" 0.997094229970942 0.873303167420814 12.1281748998659 14.9013763347221
"30" 0.996990452469904 0.868778280542986 12.1224303581788 14.9028233396492
"31" 0.996886674968867 0.864253393665158 12.1146814719044 14.9042706458474
"32" 0.996782897467829 0.85972850678733 12.1070566830295 14.9057182534107
"33" 0.996679119966791 0.855203619909502 12.0995553819565 14.9071661624333
"34" 0.996575342465753 0.850678733031674 12.0958564808573 14.9086143730094
"35" 0.996471564964716 0.846153846153846 12.0876675342885 14.9100628852333
"36" 0.996367787463678 0.841628959276018 12.083237114847 14.911511699199
"37" 0.99626400996264 0.83710407239819 12.0746785166448 14.912960815001
"38" 0.996160232461602 0.832579185520362 12.0660868624833 14.9144102327336
"39" 0.996056454960564 0.828054298642534 12.0594453326338 14.9158599524911
"40" 0.995952677459527 0.823529411764706 12.0509924508055 14.917309974368
"41" 0.995848899958489 0.819004524886878 12.0481645618995 14.9187602984587
"42" 0.995745122457451 0.81447963800905 12.0429539584417 14.9202109248577
"43" 0.995641344956413 0.809954751131222 12.0344621611612 14.9216618536595
"44" 0.995537567455376 0.805429864253394 12.0311973661372 14.9231130849588
"45" 0.995433789954338 0.800904977375566 12.0275457236362 14.9245646188501
"46" 0.9953300124533 0.796380090497738 12.0247640272946 14.926016455428
"47" 0.995226234952262 0.791855203619909 12.0166725861736 14.9274685947872
"48" 0.995122457451225 0.787330316742081 12.0116939123593 14.9289210370226
"49" 0.995018679950187 0.782805429864253 12.0084947766237 14.9303737822288
"50" 0.994914902449149 0.778280542986425 12.0019049937032 14.9318268305006
"51" 0.994811124948111 0.773755656108597 11.9987213715152 14.933280181933
"52" 0.994707347447073 0.769230769230769 11.9927713129715 14.9347338366207
"53" 0.994603569946036 0.764705882352941 11.9884137047114 14.9361877946588
"54" 0.994499792444998 0.760180995475113 11.9848124709699 14.9376420561421
"55" 0.99439601494396 0.755656108597285 11.9764490974279 14.9390966211657
"56" 0.994292237442922 0.751131221719457 11.9703130773315 14.9405514898246
"57" 0.994188459941885 0.746606334841629 11.963965954903 14.942006662214
"58" 0.994084682440847 0.742081447963801 11.9617689726309 14.9434621384288
"59" 0.993980904939809 0.737556561085973 11.9568559707198 14.9449179185644
"60" 0.993877127438771 0.733031674208145 11.9517598592969 14.9463740027158
"61" 0.993773349937733 0.728506787330317 11.9437637380318 14.9478303909785
"62" 0.993669572436696 0.723981900452489 11.9386955878772 14.9492870834475
"63" 0.993565794935658 0.719457013574661 11.9337422395376 14.9507440802183
"64" 0.993410128684101 0.714932126696833 11.9238665043273 14.9529301461488
"65" 0.993254462432545 0.710407239819005 11.9125369048435 14.9551168972949
"66" 0.993098796180988 0.705882352941177 11.904894578187 14.9573043339788
"67" 0.992943129929431 0.701357466063348 11.8972578059575 14.9594924565228
"68" 0.992787463677875 0.69683257918552 11.8894645587689 14.9616812652495
"69" 0.992631797426318 0.692307692307692 11.8819741546437 14.9638707604819
"70" 0.992476131174761 0.687782805429864 11.8743817582639 14.966060942543
"71" 0.992320464923205 0.683257918552036 11.864706319328 14.9682518117559
"72" 0.992164798671648 0.678733031674208 11.8622791080794 14.9704433684441
"73" 0.992009132420091 0.67420814479638 11.851685126126 14.9726356129312
"74" 0.991801577418016 0.669683257918552 11.8378114484718 14.9753504053583
"75" 0.99159402241594 0.665158371040724 11.8259603529665 14.9780663342763
"76" 0.991386467413865 0.660633484162896 11.81472900326 14.9807834003988
"77" 0.991178912411789 0.656108597285068 11.8026041946536 14.9835016044403
"78" 0.990971357409714 0.65158371040724 11.7927071320958 14.9862209471159
"79" 0.990763802407638 0.647058823529412 11.7833985280659 14.9891509190332
"80" 0.990556247405562 0.642533936651584 11.7742444691827 14.9918725850193
"81" 0.990348692403487 0.638009049773756 11.765469339571 14.9948049695075
"82" 0.990141137401411 0.633484162895928 11.7549042415871 14.997738583378
"83" 0.989933582399336 0.6289592760181 11.7438385609991 15.0006734274043
"84" 0.98972602739726 0.624434389140271 11.7367816849932 15.003399792808
"85" 0.989518472395185 0.619909502262443 11.7241248791979 15.0061273019412
"86" 0.98925902864259 0.615384615384615 11.709930597146 15.0095487537109
"87" 0.988999584889996 0.610859728506787 11.7001260661251 15.0129720005759
"88" 0.988740141137401 0.606334841628959 11.6868659605005 15.0166489808962
"89" 0.988480697384807 0.601809954751131 11.6809672364108 15.0203278913899
"90" 0.988221253632213 0.597285067873303 11.6713257960327 15.0237566643453
"91" 0.987961809879618 0.592760180995475 11.6534035171583 15.0271872381268
"92" 0.987702366127024 0.588235294117647 11.6432541910507 15.0308718158096
"93" 0.987442922374429 0.583710407239819 11.6376905206215 15.0345583296866
"94" 0.987183478621835 0.579185520361991 11.6303693220712 15.0379944470651
"95" 0.98692403486924 0.574660633484163 11.6145621787909 15.0414323710249
"96" 0.986664591116646 0.570135746606335 11.6027730235341 15.0448721029909
"97" 0.986353258613533 0.565610859728507 11.5871234562611 15.0486739459399
"98" 0.986041926110419 0.561085972850679 11.581423493874 15.053109668914
"99" 0.985730593607306 0.556561085972851 11.565013660914 15.0575481938397
"100" 0.985419261104193 0.552036199095023 11.5474067733831 15.0613576451146
"101" 0.98505603985056 0.547511312217195 11.5388388821791 15.066542511503
"102" 0.984692818596928 0.542986425339366 11.5221221108604 15.0710149678255
"103" 0.984329597343296 0.538461538461538 11.5092384927764 15.0754907248538
"104" 0.983966376089664 0.53393665158371 11.4942359303838 15.0799697862432
"105" 0.983551266085513 0.529411764705882 11.4787539900826 15.0859122688752
"106" 0.983136156081362 0.524886877828054 11.4657308597672 15.0918597697012
"107" 0.98272104607721 0.520361990950226 11.4473945278173 15.0965450687222
"108" 0.982305936073059 0.515837104072398 11.4271515598452 15.1016775575639
"109" 0.981890826068908 0.51131221719457 11.4131716067224 15.1076392666196
"110" 0.981423827314238 0.506787330316742 11.3935862171588 15.1140198764479
"111" 0.980956828559568 0.502262443438914 11.3698702669972 15.1199274671805
"112" 0.980489829804898 0.497737556561086 11.3528703281013 15.1262288226542
"113" 0.980022831050228 0.493212669683258 11.3293914944557 15.1315634999763
"114" 0.979503943545039 0.48868778280543 11.3028361111672 15.1369306470335
"115" 0.978985056039851 0.484162895927602 11.2766363943449 15.1434315134985
"116" 0.978466168534662 0.479638009049774 11.2572934289361 15.1504227103004
"117" 0.977947281029473 0.475113122171946 11.2398860835559 15.1579307607648
"118" 0.977376504773765 0.470588235294118 11.2156491589534 15.1656196588857
"119" 0.976805728518057 0.46606334841629 11.185501696966 15.1721749166353
"120" 0.97623495226235 0.461538461538462 11.1677899303504 15.1804609761699
"121" 0.975664176006642 0.457013574660633 11.1514367753438 15.18875673061
"122" 0.975093399750934 0.452488687782805 11.1210902782701 15.1959459787247
"123" 0.974470734744707 0.447963800904977 11.0889523598671 15.2038990053731
"124" 0.973848069738481 0.443438914027149 11.0711080086666 15.2129807822308
"125" 0.973173515981735 0.438914027149321 11.0453937461089 15.2202106747342
"126" 0.97249896222499 0.434389140271493 11.0368468000589 15.230074229252
"127" 0.971824408468244 0.429864253393665 11.0184021586175 15.2399514765679
"128" 0.971149854711499 0.425339366515837 10.9898120102207 15.2498424452148
"129" 0.970475300954753 0.420814479638009 10.9681967072305 15.2585293856712
"130" 0.969800747198007 0.416289592760181 10.9442623279717 15.2659643047137
"131" 0.969074304690743 0.411764705882353 10.9209466366541 15.2745112694865
"132" 0.968347862183479 0.407239819004525 10.8861758063677 15.2823493251627
"133" 0.967621419676214 0.402714932126697 10.8536312252132 15.2901991496912
"134" 0.966843088418431 0.398190045248869 10.8337158632326 15.3017030936211
"135" 0.966064757160648 0.393665158371041 10.8016185074512 15.3123002869865
"136" 0.965286425902864 0.389140271493213 10.7636720405034 15.3222602146005
"137" 0.964508094645081 0.384615384615385 10.7283318805128 15.3325376927515
"138" 0.963729763387298 0.380090497737557 10.6937871958154 15.3401714696697
"139" 0.962899543378995 0.375565610859729 10.6531482652959 15.3474731712761
"140" 0.962069323370693 0.3710407239819 10.6467749191022 15.3598543573362
"141" 0.961187214611872 0.366515837104072 10.6012354928978 15.36870973858
"142" 0.960305105853051 0.361990950226244 10.5698494299679 15.3804311017109
"143" 0.95942299709423 0.357466063348416 10.5392128798706 15.3928870889523
"144" 0.958540888335409 0.352941176470588 10.5150125628533 15.403995108307
"145" 0.957606890826069 0.34841628959276 10.4687968186301 15.4155244629786
