"V1" "V2" "V3"
"1" 1 1 0.788111216798717
"2" 0.999844551531167 0.973684210526316 0.788368180653963
"3" 0.999222757655837 0.947368421052632 0.788897821711332
"4" 0.998445515311674 0.921052631578947 0.789527324800279
"5" 0.996968754857765 0.894736842105263 0.789553427018048
"6" 0.995336545935023 0.868421052631579 0.788860895879698
"7" 0.989973573760298 0.842105263157895 0.789237564078544
"8" 0.983289289600497 0.815789473684211 0.788341075767559
"9" 0.974351002642624 0.789473684210526 0.78490449387612
"10" 0.960826985854189 0.763157894736842 0.792179003549702
"11" 0.946758899424841 0.736842105263158 0.798316028664745
"12" 0.930359085963003 0.710526315789474 0.809466808383245
"13" 0.913726099797917 0.684210526315789 0.818144537679939
"14" 0.895538628944505 0.657894736842105 0.82512488014185
"15" 0.876962536919011 0.631578947368421 0.835163105980299
"16" 0.857764651018187 0.605263157894737 0.849593688353304
"17" 0.835846416912793 0.578947368421053 0.843602663250148
"18" 0.813228664697653 0.552631578947368 0.838591893528966
"19" 0.790533188248096 0.526315789473684 0.845344860435832
"20" 0.766594124047878 0.5 0.838190244308909
"21" 0.741022850924918 0.473684210526316 0.851084776604208
"22" 0.715373853567542 0.447368421052632 0.853159390209922
"23" 0.68964713197575 0.421052631578947 0.853267177248926
"24" 0.661277786413804 0.394736842105263 0.868873677980804
"25" 0.632908440851858 0.368421052631579 0.868317532916395
"26" 0.603295507539251 0.342105263157895 0.862867478306058
"27" 0.569951810974662 0.315789473684211 0.8734900663305
"28" 0.536219493237992 0.289473684210526 0.869596705862376
"29" 0.502331727032489 0.263157894736842 0.889938476423707
"30" 0.467822166951656 0.236842105263158 0.912292891756247
"31" 0.430669982900668 0.210526315789474 0.929437481549361
"32" 0.392973729208767 0.184210526315789 0.922469753452519
"33" 0.354500233172703 0.157894736842105 0.982380574419368
"34" 0.312295973884657 0.131578947368421 0.984647695050427
"35" 0.269392196486865 0.105263157894737 0.98548489063763
"36" 0.212264884190891 0.0789473684210526 1
"37" 0.152261775221514 0.0526315789473684 1
"38" 0.0851080366858386 0.0263157894736842 0
