"V1" "V2" "V3" "V4"
"1" 121 956 1.57054914282565 2.70435458224835
"2" 120 949.19 1.57110816259423 2.6860692175116
"3" 119 940.21 1.56781075522417 2.6732764441905
"4" 118 931.21 1.5678287884587 2.66139398150785
"5" 117 923.6 1.56652495103709 2.64436470944965
"6" 116 916.02 1.5671072120414 2.63092718200213
"7" 115 907.39 1.56746604210752 2.61858371327858
"8" 114 900.2 1.56757347477534 2.60394096711148
"9" 113 892.47 1.56848462999231 2.58999425938795
"10" 112 884.46 1.56809101465801 2.57704157658278
"11" 111 876.88 1.56873768174938 2.56068106406932
"12" 110 868.81 1.56914168640371 2.55505896069375
"13" 109 860.71 1.56953631338202 2.54193680624274
"14" 108 852.17 1.57022536098226 2.52732967292398
"15" 107 843.84 1.57018281232019 2.51557741216595
"16" 106 837.83 1.57039009351956 2.49943196591067
"17" 105 827.66 1.571599718487 2.48672194942131
"18" 104 819.03 1.57264445966218 2.47674746533685
"19" 103 811.22 1.57233337471958 2.4647118871643
"20" 102 802.78 1.57227302045767 2.45259034736125
"21" 101 794.89 1.57260897964686 2.43860825196877
"22" 100 787.37 1.57345128520512 2.42230418103821
"23" 99 779.55 1.57324753807923 2.41217591344577
"24" 98 771.15 1.5740853068034 2.39530270917997
"25" 97 765.62 1.57412583005915 2.38195771125004
"26" 96 757.74 1.57266578702421 2.36835616627419
"27" 95 750.93 1.5733232875357 2.35107410078782
"28" 94 740.3 1.57329647635387 2.33140290157656
"29" 93 731.9 1.57265392209448 2.31380316038413
"30" 92 723.2 1.57178054553474 2.29415992854192
"31" 91 714.84 1.57274629570624 2.27542800682381
"32" 90 708.03 1.57273131893835 2.25970241016049
"33" 89 697.46 1.56977644204913 2.25028156200894
"34" 88 689.48 1.56891768113812 2.23066975654661
"35" 87 681.27 1.56735275309698 2.21787980737587
"36" 86 674.53 1.5682839650582 2.20347479581179
"37" 85 666.72 1.56724587594263 2.1894389375677
"38" 84 657.98 1.57032993000498 2.18144116576924
"39" 83 649.37 1.57218688967974 2.17162620979778
"40" 82 641.96 1.5692239018887 2.16192715647118
"41" 81 635.52 1.57147617125487 2.14858425201218
"42" 80 628.48 1.57160196005706 2.13779998357886
"43" 79 621.2 1.57304153650178 2.12350395388607
"44" 78 615.44 1.57468163131926 2.11238590669045
"45" 77 607.81 1.57415323353087 2.10045517941847
"46" 76 599.83 1.57318582303138 2.08196532562283
"47" 75 593.41 1.57305237540438 2.07040887996
"48" 74 583.66 1.57171477069246 2.05448068689398
"49" 73 574.05 1.56982468112901 2.04015108671316
"50" 72 567.58 1.57249460904331 2.0266905583825
"51" 71 561.16 1.57108569994745 2.00360339141967
"52" 70 554.26 1.57146847846252 1.98770266859186
