"V1" "V2" "V3"
"1" 121 956 0.863311706558715
"2" 120 946.22 0.863347113047951
"3" 119 937.91 0.86336447025455
"4" 118 932.65 0.863588017615301
"5" 117 923.74 0.863677484900012
"6" 116 915.75 0.864690945749654
"7" 115 908.36 0.864936401936876
"8" 114 899.35 0.865023641231436
"9" 113 890.97 0.865292837372456
"10" 112 883.66 0.865679184131456
"11" 111 875.42 0.865913626492435
"12" 110 869.49 0.866121129888229
"13" 109 864.47 0.866482796544434
"14" 108 856.67 0.866794675025149
"15" 107 846.32 0.866624447512746
"16" 106 835.94 0.866415649570525
"17" 105 827.73 0.866527847435703
"18" 104 820.54 0.866609126123064
"19" 103 811.56 0.866410371878864
"20" 102 801.95 0.866530413665268
"21" 101 794.28 0.866763935658056
"22" 100 785.97 0.867128254142615
"23" 99 777.94 0.867235702549732
"24" 98 770.86 0.866898639470759
"25" 97 762.25 0.867214603012405
"26" 96 754.28 0.867676315054556
"27" 95 746.93 0.867438927561964
"28" 94 737.34 0.867757752476026
"29" 93 729.67 0.86835796307489
"30" 92 721.04 0.868328471194819
"31" 91 715.14 0.86894559469655
"32" 90 707.11 0.869692270595902
"33" 89 698.83 0.870093299223454
"34" 88 691.97 0.870334291257511
"35" 87 682.74 0.870773284903934
"36" 86 672.82 0.870678623890668
"37" 85 666.27 0.871156513137883
"38" 84 660.13 0.871477374856582
"39" 83 653.23 0.871722794782009
"40" 82 644.91 0.872326254780557
"41" 81 639.59 0.872983086974466
"42" 80 631.81 0.873691977153944
"43" 79 622.76 0.873641092496276
"44" 78 615.47 0.874063978316801
"45" 77 608.17 0.874298336528165
"46" 76 599.43 0.874953786877788
"47" 75 589.75 0.875751427542375
"48" 74 581.62 0.875632115798592
"49" 73 573.82 0.876551024864776
"50" 72 566.1 0.876997092524537
"51" 71 558.95 0.87769898611482
"52" 70 550.46 0.878281802194234
"53" 69 541.3 0.879367454496291
"54" 68 535.72 0.880550031909032
"55" 67 528.94 0.880207184277383
"56" 66 520.67 0.881304336874764
"57" 65 513.97 0.882342802635756
"58" 64 507.4 0.882672861870423
"59" 63 500.78 0.883974765628362
"60" 62 493.62 0.885112395508043
"61" 61 487.19 0.886322480136682
"62" 60 478.23 0.887101320000614
"63" 59 471.17 0.888106725796662
"64" 58 461.95 0.889569488711585
"65" 57 454.3 0.890886265989705
"66" 56 445.95 0.891898660382485
"67" 55 436.36 0.892016668611799
"68" 54 425.24 0.89365299130431
"69" 53 417.5 0.89526331588728
"70" 52 408.37 0.896448727734278
"71" 51 400.74 0.897647363210254
"72" 50 391.67 0.898459308000144
"73" 49 381.8 0.898672043764017
"74" 48 374.26 0.899591995873437
"75" 47 366.26 0.901282704403565
"76" 46 358.89 0.903131764812695
"77" 45 350.87 0.904207165901514
"78" 44 343.91 0.904289883341522
"79" 43 337 0.905787368140459
"80" 42 326.53 0.906723833902979
"81" 41 318.47 0.907584372651098
"82" 40 312.13 0.908316196943589
"83" 39 302.93 0.911649706359749
"84" 38 294.74 0.912535269232896
"85" 37 286.15 0.914646222682106
"86" 36 278.66 0.914997076536576
"87" 35 269.06 0.916774229481334
"88" 34 262.49 0.917553821465696
"89" 33 257.66 0.919739544171236
"90" 32 251.55 0.92209623659265
"91" 31 244.34 0.92419513722064
"92" 30 235.55 0.924861091157941
"93" 29 229.33 0.927113404446978
"94" 28 221.7 0.927963583445117
"95" 27 214.68 0.928518489106749
"96" 26 207.97 0.929295358093263
"97" 25 199.19 0.933507170612422
"98" 24 191.05 0.934236803762406
"99" 23 181.71 0.933975967730302
"100" 22 172.89 0.934546115286236
"101" 21 163.61 0.938414627386849
"102" 20 156.19 0.944516855103797
"103" 19 148.14 0.946809215986106
"104" 18 139.45 0.946892951234797
"105" 17 129.31 0.948294948001456
"106" 16 121.52 0.950198851107084
"107" 15 112.59 0.951544667406073
"108" 14 105.12 0.949543539856023
"109" 13 96.25 0.948373297076354
"110" 12 88.66 0.955683752157428
"111" 11 80.9 0.956368085371707
"112" 10 72.23 0.958600748975123
"113" 9 65.25 0.964280444689843
"114" 8 58.56 0.970114578507867
"115" 7 49.55 0.970879696945579
"116" 6 42.06 0.974464079776714
"117" 5 35.86 0.980230672475979
"118" 4 29.56 NA
"119" 3 23.49 NA
"120" 2 15.55 NA
"121" 0 0 0
