"V1" "V2" "V3" "V4"
"1" 221 19272 14.860982132006 12.2658022310104
"2" 220 19207.18 14.8704355432699 12.2216256053995
"3" 219 19107.33 14.8678835143847 12.1797520276838
"4" 218 19005 14.8590153682025 12.1229836826488
"5" 217 18902.1 14.8484913387114 12.0543900611781
"6" 216 18860.2 14.8566261980728 12.0130943683972
"7" 215 18718.91 14.8712010480118 11.9502391930314
"8" 214 18642.55 14.8682647925057 11.897359496521
"9" 213 18588.42 14.8690978371762 11.848212044411
"10" 212 18527.7 14.8733769590579 11.8156498232827
"11" 211 18416.98 14.8359607129822 11.7569621285053
"12" 210 18308.16 14.8290263523592 11.6986214295619
"13" 209 18229.51 14.8416977979517 11.6443376013705
"14" 208 18172.5 14.8417077893937 11.6037463315065
"15" 207 18068.5 14.8613674842375 11.5748214759911
"16" 206 18019.57 14.8661013796279 11.523156968956
"17" 205 17941.56 14.8933837191405 11.4854598028658
"18" 204 17835.08 14.885964220493 11.4445786341349
"19" 203 17761.74 14.8853554639543 11.3860252436619
"20" 202 17601.94 14.8383266824185 11.3469276525563
"21" 201 17509.47 14.8271316709693 11.2912667199301
"22" 200 17403.5 14.8099340032445 11.2386361523565
"23" 199 17326.32 14.8168143339267 11.2114890050014
"24" 198 17244.95 14.7915034318103 11.1595232371772
"25" 197 17146.88 14.7960116092107 11.1020360906465
"26" 196 17069.12 14.8021710371133 11.0618170072495
"27" 195 16945 14.7885170401204 10.9934227451171
"28" 194 16841.68 14.7875404991519 10.9343992660273
"29" 193 16749.02 14.7604548855083 10.8773013661694
"30" 192 16680.18 14.752967773396 10.8176542637669
"31" 191 16610.29 14.7617109789893 10.7729258550076
"32" 190 16494.83 14.751021832942 10.7127287848667
"33" 189 16397.46 14.7159262134942 10.6570810301114
"34" 188 16328.71 14.7313012266223 10.6139485128171
"35" 187 16234.15 14.7434508496382 10.5602012518522
"36" 186 16129.08 14.7095444168279 10.5056930113959
"37" 185 16022.53 14.6944574070302 10.4579539577675
"38" 184 15927.83 14.7176374681327 10.4336351192997
"39" 183 15871.59 14.7183576031361 10.3853016332151
"40" 182 15782.65 14.7103282194493 10.3327509717015
"41" 181 15664.26 14.7017612081072 10.2596924821276
"42" 180 15575.71 14.6957829406962 10.2001279955238
"43" 179 15494.43 14.7132009205927 10.1589617528414
"44" 178 15416.97 14.708612190029 10.1157269708112
"45" 177 15350.22 14.7305543827096 10.0810212803152
"46" 176 15273.29 14.7297164769008 10.02692800401
"47" 175 15191.62 14.7286401332385 9.97075724345196
"48" 174 15110.06 14.733918853925 9.92471672230479
"49" 173 15085.03 14.7465788268302 9.88515008033129
"50" 172 14969.08 14.7482810552142 9.82541149985866
"51" 171 14902.05 14.7659564289182 9.79633754861798
"52" 170 14808.12 14.7778911712325 9.74218535397717
"53" 169 14722.9 14.7812053602267 9.68852799350776
"54" 168 14626.91 14.784103269084 9.63522922576212
"55" 167 14493.77 14.7863963103283 9.58958483683613
"56" 166 14410.8 14.796076820716 9.52358792303998
