"V1" "V2" "V3" "V4"
"1" 1 1 4.12681604940652 3.14714538929887
"2" 0.999844551531167 0.973684210526316 4.12730218374256 3.14544173293315
"3" 0.999222757655837 0.947368421052632 4.12811044451356 3.12943695877103
"4" 0.998445515311674 0.921052631578947 4.12827224354524 3.11802960239673
"5" 0.996968754857765 0.894736842105263 4.12842292901885 3.11122408913652
"6" 0.995336545935023 0.868421052631579 4.13235386104998 3.11468619329644
"7" 0.989973573760298 0.842105263157895 4.13992703334075 3.10380294932914
"8" 0.983289289600497 0.815789473684211 4.14643937009413 3.08981416682172
"9" 0.974351002642624 0.789473684210526 4.17446257779211 3.1089852444529
"10" 0.960826985854189 0.763157894736842 4.15639202715867 2.92138342080095
"11" 0.946758899424841 0.736842105263158 4.14198512065239 2.770068872661
"12" 0.930359085963003 0.710526315789474 4.0317507540136 2.59876693812038
"13" 0.913726099797917 0.684210526315789 3.97098455332728 2.44931226441191
"14" 0.895538628944505 0.657894736842105 4.00722371328352 2.37188895812151
"15" 0.876962536919011 0.631578947368421 3.94410727281762 2.1870319431327
"16" 0.857764651018187 0.605263157894737 3.74342468909456 2.0267046466747
"17" 0.835846416912793 0.578947368421053 3.80202157779373 2.05264930958152
"18" 0.813228664697653 0.552631578947368 3.83057369033774 2.06433665547274
"19" 0.790533188248096 0.526315789473684 3.89139903389699 2.03603410698312
"20" 0.766594124047878 0.5 3.94383913984814 2.0667085219328
"21" 0.741022850924918 0.473684210526316 3.91137692669588 1.88560107865384
"22" 0.715373853567542 0.447368421052632 4.00350135845447 1.8575355321945
"23" 0.68964713197575 0.421052631578947 4.08592286043679 1.84275070502827
"24" 0.661277786413804 0.394736842105263 4.02516661956509 1.74286039941131
"25" 0.632908440851858 0.368421052631579 4.07965847764774 1.71033908795165
"26" 0.603295507539251 0.342105263157895 3.98421479876482 1.7109380759382
"27" 0.569951810974662 0.315789473684211 3.95020842674259 1.58403977542726
"28" 0.536219493237992 0.289473684210526 4.03432657337948 1.57776654180102
"29" 0.502331727032489 0.263157894736842 3.99196043124807 1.49422816436948
"30" 0.467822166951656 0.236842105263158 3.62271290035243 1.31918106219812
"31" 0.430669982900668 0.210526315789474 3.54688980448759 1.26115724633233
"32" 0.392973729208767 0.184210526315789 3.41366844586734 1.26593084622142
"33" 0.354500233172703 0.157894736842105 3.42199020706973 1.0414886131668
"34" 0.312295973884657 0.131578947368421 3.6937776564204 1.03181732273159
"35" 0.269392196486865 0.105263157894737 4.12279244763334 1.02843476155566
"36" 0.212264884190891 0.0789473684210526 3.84757414019274 1
"37" 0.152261775221514 0.0526315789473684 4.19128014672724 1
"38" 0.0851080366858386 0.0263157894736842 0 0
