"V1" "V2" "V3"
"1" 1 1 0.949790417903965
"2" 0.999792186201164 0.970588235294118 0.94977227497138
"3" 0.997298420615129 0.941176470588235 0.94964443815413
"4" 0.994077306733167 0.911764705882353 0.949187588895837
"5" 0.989297589359934 0.882352941176471 0.951846553292945
"6" 0.983063175394846 0.852941176470588 0.951166045032199
"7" 0.97568578553616 0.823529411764706 0.954252502598259
"8" 0.967165419783874 0.794117647058823 0.952658326060178
"9" 0.954280964256027 0.764705882352941 0.954146559178501
"10" 0.940357439733998 0.735294117647059 0.964632161041026
"11" 0.926226101413134 0.705882352941177 0.971967890155059
"12" 0.910328345802161 0.676470588235294 0.970635099103752
"13" 0.887884455527847 0.647058823529412 0.968984724438997
"14" 0.864817123857024 0.617647058823529 0.968307784064741
"15" 0.841541978387365 0.588235294117647 0.966581005781819
"16" 0.817227763923524 0.558823529411765 0.965488791270894
"17" 0.79145885286783 0.529411764705882 0.971695680265413
"18" 0.764962593516209 0.5 0.985838332652565
"19" 0.737115544472153 0.470588235294118 0.984486398892802
"20" 0.707709891936825 0.441176470588235 0.991818598119278
"21" 0.676745635910224 0.411764705882353 1
"22" 0.643287614297589 0.382352941176471 1
"23" 0.608998337489609 0.352941176470588 1
"24" 0.573254364089776 0.323529411764706 0.999706018316427
"25" 0.535224438902743 0.294117647058824 0.999671805088519
"26" 0.496051537822111 0.264705882352941 0.998236368869043
"27" 0.4535536159601 0.235294117647059 1
"28" 0.410847880299252 0.205882352941176 1
"29" 0.364089775561097 0.176470588235294 1
"30" 0.315149625935162 0.147058823529412 1
"31" 0.264027431421446 0.117647058823529 1
"32" 0.211658354114713 0.0882352941176471 1
"33" 0.147755610972569 0.0588235294117647 1
"34" 0.0831255195344971 0.0294117647058824 0
