"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"28" 27 929 815.49 71 70.38 107 109.21 159 159 0.875429904901154 0.881730265487208 1.53544789561922 1.48874425082527 2.52415879966348 2.46996545448223 8 7.22 11 10.38 14 12.76
"29" 28 928 810 70 70.12 106 108.75 158 158 0.875360511300583 0.882348430602006 1.53602488688605 1.48550328576601 2.52580121216311 2.46236367851739 8 7.19 11 10.29 14 12.67
"30" 29 927 803.88 70 69.85 105 108.32 157 157 0.87575302453821 0.882711276884263 1.53660312300999 1.48350738805491 2.52528967086016 2.45078942041589 8 7.18 11 10.24 14 12.59
"31" 30 926 798.15 70 69.57 105 107.91 156 156 0.878242469704876 0.883750331742318 1.5342996223604 1.47949209243132 2.5176999001651 2.44206431887228 8 7.14 11 10.13 14 12.5
"32" 31 925 793.12 70 69.33 104 107.45 155 155 0.878242469704876 0.884818770991399 1.53487724357376 1.47410155370305 2.51077193899892 2.43615241138756 8 7.1 11 10.09 14 12.45
"33" 32 924 787.92 70 69.07 104 106.97 154 154 0.879987193753934 0.885649360542711 1.52267520794747 1.47012851174973 2.50889298607324 2.42659554910393 8 7.09 11 10.04 14 12.36
"34" 33 923 782.19 70 68.77 104 106.52 153 153 0.882107827041837 0.886721153051245 1.51169625877687 1.46493233473273 2.50836090913507 2.41837608467794 7 7.05 11 10.02 14 12.3
"35" 34 922 777.01 70 68.59 104 106.03 152 152 0.882602576680098 0.887595131435881 1.51008204647619 1.461469116647 2.49124558102439 2.4075526933114 8 7.01 11 9.96 14 12.23
"36" 35 921 772.46 70 68.36 103 105.51 151 151 0.882602576680098 0.888478871345707 1.51063588148865 1.45834578257272 2.48996610312699 2.39803413148427 7 7 11 9.91 14 12.07
"37" 36 920 767.86 70 68.12 103 105 150 150 0.88309788161231 0.889119303235082 1.50901700744679 1.45620797917164 2.48521156563814 2.38948726557495 7 6.99 11 9.84 14 11.98
"38" 37 919 762.96 70 67.85 102 104.53 149 149 0.883097881612309 0.890197404618042 1.50957088884771 1.45104820749857 2.47756982171044 2.37976122173689 7 6.96 11 9.77 14 11.87
"39" 38 918 757.93 69 67.62 102 104.13 148 148 0.883097881612309 0.891292322216706 1.50794732772445 1.44618876715014 2.47917937489313 2.3710087435113 7 6.9 11 9.69 14 11.81
"40" 39 917 753.3 69 67.35 101 103.67 147 147 0.883097881612309 0.892068328900871 1.50850125065545 1.44316202585694 2.47580687304451 2.36252470670941 7 6.87 11 9.64 14 11.71
"41" 40 916 747.16 68 67.2 100 103.2 146 146 0.88309788161231 0.892998876816279 1.50905638302516 1.4388651256071 2.47741801591902 2.35025977836893 7 6.82 11 9.58 14 11.61
