"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"47" 4600 8266 8266 25 32.98 24 43.42 29 66.12 0.987435387040073 0.950601448078169 1.3457041144631 1.86131531678718 1.25827100976158 1.57224849677629 6 7 5 5.28 7 8.06
"48" 4700 8166 8166 25 32.98 23 42.75 28 64.42 0.997020074727624 0.952451123711839 1.34993757165712 1.84041606877703 1.22305471637115 1.5501981058442 6 7 5 5.02 7 8
"49" 4800 8066 8066 25 32.94 22 42.31 27 63.02 1 0.953999240036601 1.35427599927498 1.8202931021221 1.13130341803536 1.5287001413527 6 7 5 5 7 8
"50" 4900 7966 7966 25 32.9 22 41.9 27 61.95 1 0.955142900563237 1.35872335050866 1.79875216502982 1.13295171602727 1.50843988318968 6 7 5 5 7 8
"51" 5000 7866 7866 24 32.81 21 41.44 26 60.74 1 0.956392327375421 1.29895626957076 1.77805398198712 1.13464192345197 1.48788551852724 6 7 5 5 7 8
"52" 5100 7766 7766 23 32.68 21 40.88 25 59.35 0.999746211318552 0.957773364021976 1.25218811118267 1.75885199979231 1.13637565926773 1.46665992112662 6 6.98 5 5 7 8
"53" 5200 7666 7666 22 32.53 21 40.25 24 58.18 0.997730466254487 0.959631389268151 1.2344629657755 1.73903693656871 1.11755174216265 1.44598563325618 6 6.74 5 5 6 7.75
"54" 5300 7566 7566 22 32.2 20 39.37 23 56.61 1 0.961868952794227 1.2375618683102 1.7187517463005 1.04978593890358 1.42514326997857 6 6.35 5 5 6 7.09
"55" 5400 7466 7466 22 32.02 20 38.89 23 55.49 1 0.964189444673949 1.24074378457474 1.69727706773116 1.02322839914686 1.40460879530092 6 6.08 5 5 6 7
"56" 5500 7366 7366 22 31.62 19 38.07 22 53.93 1 0.966307391735326 1.24401209552471 1.67570706292694 1 1.38410818107999 6 6.01 5 5 6 7
"57" 5600 7266 7266 22 31.21 19 37.27 22 52.39 1 0.968368016702477 1.24737036824044 1.65397487217616 1 1.36376409502833 6 6 5 5 6 7
"58" 5700 7166 7166 21 30.8 18 36.32 21 50.69 1 0.970510771137517 1.25082236891362 1.63420761108019 1 1.34289990037657 6 6 5 5 6 7
"59" 5800 7066 7066 20 30.3 17 35.22 20 48.77 1 0.972306579057666 1.24717978369228 1.61329406898525 1 1.32343618241232 6 6 4 5 6 7
"60" 5900 6966 6966 20 29.78 17 34.17 20 46.92 1 0.973761808454413 1.21824919504898 1.59298948940495 1 1.30489785249727 5 6 4 4.99 5 6.88
"61" 6000 6866 6866 19 29.38 17 33.08 19 45.16 1 0.975205590781102 1.19540999119897 1.57215067537719 1 1.28724307648738 5 6 4 4.98 5 6.23
"62" 6100 6766 6766 19 28.94 17 32.09 19 43.58 1 0.976571953279677 1.19829810812476 1.55070104257663 1 1.27107554930979 5 6 4 4.93 5 6
"63" 6200 6666 6666 18 28.61 16 31.03 18 41.98 1 0.977868874321025 1.18891855326501 1.52907090326406 1 1.25542894004364 5 6 4 4.78 5 6
"64" 6300 6566 6566 18 28.22 16 29.98 18 40.47 1 0.979315657112416 1.16242231078031 1.50881912502396 1 1.24090870324745 5 5.97 4 4.36 5 6
"65" 6400 6466 6466 17 28.08 16 29.18 17 39.25 1 0.980738150794943 1.13365396190224 1.48644832500067 1 1.22776633768312 5 5.72 4 4.08 5 6
"66" 6500 6366 6366 17 27.98 16 28.38 17 38.19 1 0.982180921444743 1.13575345863335 1.46361556975302 1 1.2149386961238 5 5.26 4 4.03 5 6
"67" 6600 6266 6266 16 27.82 15 27.72 16 37.25 1 0.983739770833437 1.13791996770825 1.44045461218044 1 1.20274215148247 4 5.04 4 4.01 4 6
"68" 6700 6166 6166 16 27.69 15 27.06 16 36.29 1 0.985185889959267 1.14015674953939 1.41753521974926 1 1.1915789752853 4 5.01 4 4 4 5.84
"69" 6800 6066 6066 16 27.43 15 26.64 16 35.52 1 0.986743738493618 1.1424672795351 1.39441629017815 1 1.18083573150989 4 5 3 4 4 5.21
"70" 6900 5966 5966 15 27.15 14 26.23 15 34.68 1 0.988226483496214 1.14485526611798 1.37272968826738 1 1.16998523813294 4 5 3 4 4 5.02
"71" 7000 5866 5866 15 26.93 14 25.96 15 34.02 1 0.989934940993262 1.14732467058641 1.35105770540177 1 1.15963950917056 4 5 3 4 4 5
"72" 7100 5766 5766 14 26.65 13 25.63 14 33.25 1 0.991356182525025 1.14987972904265 1.33186742463084 1 1.14851031315315 4 5 3 4 4 5
"73" 7200 5666 5666 14 26.42 13 25.33 14 32.63 1 0.992684278531222 1.15252497664312 1.31511717683522 1 1.13769958626936 4 5 3 4 4 5
"74" 7300 5566 5566 14 26.15 13 25.01 14 31.92 1 0.994141687622929 1.15526527446279 1.29784008699298 1 1.12671634293546 4 5 3 4 4 5
"75" 7400 5466 5466 13 25.81 12 24.67 13 31.16 1 0.995546529615916 1.15810583930843 1.28179136982667 1 1.11533313069086 3 4.99 3 4 3 4.99
"76" 7500 5366 5366 13 25.36 12 24.13 13 30.12 1 0.996816138659153 1.16105227686543 1.26774118505909 1 1.10372888641664 3 4.62 3 4 3 4.62
"77" 7600 5266 5266 12 24.98 11 23.72 12 29.27 1 0.997792220406619 1.16411061862132 1.25579117089351 1 1.09286316620552 3 4.11 3 4 3 4.11
"78" 7700 5166 5166 12 24.69 11 23.25 12 28.48 1 0.998457751840055 1.1672873630778 1.24429869007373 1 1.0829556319177 3 4 3 3.98 3 4
"79" 7800 5066 5066 12 24.15 11 22.64 12 27.42 1 0.999115135572786 1.17058952184364 1.23449130543495 1 1.0733723481682 3 4 2 3.68 3 4
"80" 7900 4966 4966 11 23.73 10 22.09 11 26.46 1 0.999552228113515 1.1740246712968 1.22617140762393 1 1.0644721355918 3 4 2 3.11 3 4
"81" 8000 4866 4866 11 23.3 10 21.67 11 25.69 1 0.999741371104742 1.1776010106165 1.21980213800916 1 1.05689245954581 3 4 2 3.01 3 4
"82" 8100 4766 4766 11 22.9 10 21.41 11 25.1 1 0.999856336168543 1.18132742712125 1.21419220158633 1 1.05002177960675 3 4 2 3 3 4
"83" 8200 4666 4666 10 22.63 9 21.25 10 24.71 1 0.999880664189816 1.18521357000855 1.21025852891955 1 1.04336372361451 3 4 2 3 3 4
"84" 8300 4566 4566 10 22.35 9 20.99 10 24.3 1 0.99993896529964 1.18926993378447 1.20680960842533 1 1.03702633971406 3 4 2 3 3 4
"85" 8400 4466 4466 9 22.14 8 20.79 9 23.94 1 0.99996704251664 1.1935079529019 1.20400521016281 1 1.03087061865216 3 3.94 2 3 3 3.94
"86" 8500 4366 4366 9 22.03 8 20.52 9 23.62 1 0.999982307642673 1.19794010940446 1.20167185367762 1 1.02454822434946 2 3.53 2 3 2 3.53
"87" 8600 4266 4266 9 21.88 8 20.29 9 23.34 1 0.999989875680615 1.20258005571024 1.19864776575413 1 1.01943324096972 2 3.15 2 3 2 3.15
"88" 8700 4166 4166 8 21.7 7 19.96 8 23 1 0.999999091658468 1.20744275507919 1.19561346245466 1 1.01467121231474 2 3 2 3 2 3
"89" 8800 4066 4066 8 21.47 7 19.47 8 22.49 1 1 1.21254464280863 1.19256628879169 1 1.01013867627441 2 3 2 3 2 3
"90" 8900 3966 3966 8 21.11 7 18.89 8 21.86 1 1 1.2179038118154 1.18877997524998 1 1.00664023672636 2 3 1 2.96 2 3
"91" 9000 3866 3866 7 20.76 6 18.35 7 21.27 1 1 1.22312904104194 1.18496129340716 1 1.00400027055185 2 3 1 2.58 2 3
"92" 9100 3766 3766 7 20.48 6 17.96 7 20.81 1 1 1.18190252909893 1.1804728948628 1 1.00210177485129 2 3 1 2.12 2 3
"93" 9200 3666 3666 7 20.08 6 17.52 7 20.25 1 1 1.12600845748819 1.17552133910665 1 1.00103059589212 2 3 2 2.06 2 3
"94" 9300 3566 3566 7 19.61 6 17.09 7 19.69 1 1 1.04803964050353 1.17053830343503 1 1.00054369997789 2 3 2 2.01 2 3
"95" 9400 3466 3466 6 19.13 6 16.71 6 19.16 1 1 1 1.16642843861386 1 1.00022249737373 2 2.97 2 2 2 2.97
"96" 9500 3366 3366 6 18.78 6 16.53 6 18.8 1 1 1 1.16198563727091 1 1.00006489956409 2 2.69 2 2 2 2.69
"97" 9600 3266 3266 6 18.52 6 16.36 6 18.52 1 1 1 1.15792106925306 1 1 1 2.17 1 2 1 2.17
"98" 9700 3166 3166 5 18.35 5 16.28 5 18.35 1 1 1 1.15406783928833 1 1 1 2.01 1 2 1 2.01
"99" 9800 3066 3066 5 18.11 5 16.13 5 18.11 1 1 1 1.15007673954072 1 1 1 2 1 2 1 2
"100" 9900 2966 2966 5 17.86 5 15.99 5 17.86 1 1 1 1.1458479494656 1 1 1 2 1 2 1 2
"101" 10000 2866 2866 5 17.66 5 15.88 5 17.66 1 1 1 1.14193561824567 1 1 1 2 1 2 1 2
"102" 10100 2766 2766 5 17.26 5 15.65 5 17.26 1 1 1 1.13820549414766 1 1 1 2 1 1.87 1 2
"103" 10200 2666 2666 4 16.59 4 15.09 4 16.59 1 1 1 1.13479119420648 1 1 1 2 1 1.37 1 2
"104" 10300 2566 2566 4 15.89 4 14.56 4 15.89 1 1 1 1.1312044883301 1 1 1 2 1 1.06 1 2
"105" 10400 2466 2466 4 15 4 13.81 4 15 1 1 1 1.12832043458054 1 1 1 1.94 1 1.01 1 1.94
"106" 10500 2366 2366 4 13.83 4 12.74 4 13.83 1 1 1 1.12497462523149 1 1 1 1.39 1 1 1 1.39
"107" 10600 2266 2266 4 12.74 4 11.72 4 12.74 1 1 1 1.12153790580522 1 1 1 1.01 1 1 1 1.01
"108" 10700 2166 2166 3 11.8 3 10.8 3 11.8 1 1 1 1.11679381881142 1 1 0 1 0 1 0 1
"109" 10800 2066 2066 3 10.97 3 9.97 3 10.97 1 1 1 1.11037137063366 1 1 0 1 0 1 0 1
"110" 10900 1966 1966 3 9.95 3 8.95 3 9.95 1 1 1 1.10219021364111 1 1 0 1 0 1 0 1
"111" 11000 1866 1866 3 9.15 3 8.15 3 9.15 1 1 1 1.09126040697264 1 1 0 1 0 1 0 1
"112" 11100 1766 1766 3 8.2 3 7.22 3 8.2 1 1 1 1.07520359981436 1 1 0 1 0 1 0 1
"113" 11200 1666 1666 2 7.38 2 6.48 2 7.38 1 1 1 1.05500691017926 1 1 0 1 0 1 0 1
"114" 11300 1566 1566 2 6.66 2 5.92 2 6.66 1 1 1 1.03224919402641 1 1 0 0.86 0 0.86 0 0.86
"115" 11400 1466 1466 2 5.86 2 5.5 2 5.86 1 1 1 1.01255255377377 1 1 0 0.21 0 0.21 0 0.21
"116" 11500 1366 1366 2 5.3 2 5.15 2 5.3 1 1 1 1.0035388529847 1 1 0 0.01 0 0.01 0 0.01
"117" 11600 1266 1266 2 5.04 2 5.03 2 5.04 1 1 1 1.00066370161839 1 1 0 0 0 0 0 0
"118" 11700 1166 1166 2 5.01 2 5 2 5.01 1 1 1 1.00027529230095 1 1 0 0 0 0 0 0
"119" 11800 1066 1066 1 4.88 1 4.88 1 4.88 NA 1 1 1 1 1 0 0 0 0 0 0
"120" 11900 966 966 1 4.55 1 4.55 1 4.55 NA 1 1 1 1 1 0 0 0 0 0 0
"121" 12000 866 866 1 4.1 1 4.1 1 4.1 NA 1 1 1 1 1 0 0 0 0 0 0
"122" 12100 766 766 1 3.75 1 3.75 1 3.75 NA 1 1 1 1 1 0 0 0 0 0 0
"123" 12200 666 666 1 3.17 1 3.17 1 3.17 NA 1 1 1 1 1 0 0 0 0 0 0
"124" 12300 566 566 1 2.42 1 2.42 1 2.42 NA NA 1 1 1 1 0 0 0 0 0 0
"125" 12400 466 466 1 1.13 1 1.13 1 1.13 NA NA 1 1 1 1 0 0 0 0 0 0
