"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"14" 13 943 790.09 63 63 114 107.37 173 154.76 0.867868938666532 0.88035159726366 1.5528012715705 1.47181298736703 2.72785045665899 2.71264385360682 8 6.4 11 10.32 15 12.62
"15" 14 942 779.65 62 62 113 106.27 172 152.34 0.867796076568878 0.882114610066396 1.55338810943841 1.46192587629042 2.72968469281255 2.71317762253722 8 6.29 11 10.12 15 12.38
"16" 15 941 768.02 61 61 113 105.22 171 150.15 0.868573223156917 0.883214084068398 1.5490409514522 1.45543958522522 2.73152282744891 2.71426173642393 8 6.21 11 10.05 15 12.29
"17" 16 940 756.63 60 60 113 104.04 170 147.77 0.870533816644959 0.884285438203091 1.54343602104595 1.44871262413443 2.73336487301003 2.7132341691757 8 6.14 11 9.94 15 12.12
"18" 17 939 741.53 59 59 113 102.51 169 145.05 0.871014915909155 0.885334269017226 1.54188483469988 1.44246254276367 2.73521084199087 2.70702119924889 8 6.05 11 9.8 15 11.88
"19" 18 938 728.67 58 58 113 101.23 168 142.49 0.871759167703288 0.88657081185076 1.53465885961892 1.43562500828088 2.73706074693968 2.70596572677938 8 5.94 11 9.66 15 11.62
"20" 19 937 717.72 57 57 112 99.89 167 139.98 0.871643770182844 0.887731446277389 1.5352294667263 1.42932494412772 2.7389146004583 2.70391767102525 7 5.84 11 9.48 15 11.45
"21" 20 935 700.79 56 56 111 98.73 166 137.44 0.871572545871091 0.889162704279696 1.53637434259096 1.42085352244869 2.74263420388174 2.71023800334165 7 5.7 11 9.41 14 11.29
"22" 21 933 688.12 55 55 110 97.49 165 134.86 0.871254758660405 0.890969761442782 1.53752412681945 1.41107390630012 2.74636975415801 2.70442635338523 7 5.61 11 9.28 14 11.03
"23" 22 931 676.75 54 54 110 96.4 164 132.7 0.872361684373475 0.892034799081523 1.53149401247004 1.40431064448701 2.75012135405953 2.70978136305045 7 5.52 11 9.17 14 10.88
"24" 23 929 659.21 53 53 109 94.88 162 129.86 0.874027908389953 0.893736994268542 1.5199261221177 1.39531523844223 2.75173625471413 2.70301877253349 7 5.45 11 8.98 14 10.67
"25" 24 927 645.71 52 52 108 93.66 160 127.3 0.874463302205106 0.895201987939572 1.51816798567726 1.38702660392568 2.75335812365634 2.70558165712311 7 5.31 11 8.79 14 10.49
"26" 25 925 632.5 51 51 107 92.3 159 124.66 0.874393050111139 0.897013369288451 1.51928834888953 1.3776076898562 2.75714916824803 2.70883317079066 7 5.19 11 8.67 14 10.34
"27" 26 923 616.86 50 50 107 90.94 157 122.04 0.875137513117336 0.897811394469139 1.51170973302567 1.37217758050075 2.75878979483145 2.7071511045436 7 5.11 11 8.53 14 10.15
"28" 27 921 606.51 49 49 107 89.72 156 119.8 0.875743160241531 0.899282105185866 1.50992230060604 1.36447046003948 2.76260909948906 2.71381484393493 7 5 11 8.43 14 9.99
