"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"11" 10 12844 11739.51 38 37.8 112 112 372 350.55 0.788390878927061 0.787834465879475 3.15082315312358 3.1563803054731 4.08392694148781 3.91089484640702 9 8.89 9 8.36 16 14.72
"12" 11 12841 11659.71 38 37.79 111 111 371 347.63 0.78847892047941 0.787790967962933 3.15132564276297 3.16208876460039 4.07787189730068 3.87898836246132 9 8.85 9 8.24 16 14.62
"13" 12 12838 11567.61 38 37.76 110 110 370 344.83 0.788664007089405 0.787988270223393 3.15182836724718 3.15890525418849 4.07437468947345 3.86104343445203 9 8.77 9 8.22 16 14.47
"14" 13 12835 11463.28 38 37.74 109 109 369 341.28 0.788680034033026 0.788685537333321 3.15233132674088 3.14893832851077 4.07181728246346 3.82713647496934 9 8.71 9 8.16 16 14.32
"15" 14 12832 11352.33 38 37.73 108 108 368 338.05 0.788648506758112 0.789334849810635 3.15283452140892 3.13660671933101 4.06923767636256 3.79351560093036 9 8.67 9 8.11 16 14.21
"16" 15 12828 11222.28 38 37.7 107 107 366 334.52 0.788645426810504 0.789428077401914 3.15319399584653 3.13472855812993 4.06116911805539 3.77145367966552 9 8.59 9 8.01 16 14.05
"17" 16 12824 11125.32 38 37.67 106 106 364 331.55 0.788622305891146 0.789066319070247 3.15355369453519 3.14121868269761 4.05503111865927 3.7514341400531 9 8.57 9 7.89 16 13.97
"18" 17 12820 11030.35 38 37.65 105 105 363 327.76 0.788600303217289 0.789869392448637 3.15422563016531 3.13143706700907 4.0520804764841 3.72418820336615 9 8.48 9 7.8 16 13.84
"19" 18 12816 10945.97 38 37.61 104 104 361 324.82 0.788694578656452 0.789980117752742 3.15458587536823 3.13518522150981 4.04306281426196 3.69738965235082 9 8.45 9 7.68 16 13.73
"20" 19 12812 10840.81 38 37.61 103 103 360 321.63 0.788668412409511 0.789278388490674 3.15525855281917 3.14280132716914 4.04027054211255 3.67977731287093 9 8.4 9 7.66 16 13.65
"21" 20 12808 10697.74 38 37.56 102 102 359 318.29 0.788648962837332 0.789573809403505 3.15593165043092 3.13547633674124 4.03847307325715 3.66101142047646 9 8.29 9 7.59 16 13.45
"22" 21 12804 10564.89 38 37.52 101 101 358 315.78 0.788571639790824 0.789031703193681 3.15660516859725 3.14397401533527 4.03732318946128 3.64741310904112 9 8.27 9 7.58 16 13.34
"23" 22 12800 10469.4 38 37.49 100 100 357 312.73 0.78863126917081 0.789357321413486 3.15727910771244 3.14690965698359 4.03003954906827 3.61845433436466 9 8.23 9 7.44 16 13.14
"24" 23 12795 10386.11 38 37.47 99 99 356 309.86 0.788489189561738 0.789556505739977 3.15812212416719 3.14378188293057 4.02142002886107 3.59736669119153 9 8.15 9 7.37 16 13.04
"25" 24 12790 10268.69 38 37.42 98 98 354 306.6 0.788662355868639 0.789435761872022 3.1585904550585 3.14453290982582 4.00749641443816 3.57525080075096 9 8.09 9 7.31 16 12.92
"26" 25 12785 10148.07 38 37.36 97 97 352 303.46 0.788746383620926 0.78937750552684 3.15905915226259 3.14427169186108 3.994527010932 3.55465692509693 9 8.02 9 7.2 16 12.82
"27" 26 12780 10046.2 38 37.32 96 96 351 300.64 0.788614693765878 0.789096529983226 3.15990385459133 3.15137116862913 3.99449690679553 3.52997705154979 9 8.01 9 7.16 16 12.69
"28" 27 12775 9940.98 38 37.26 95 95 350 297.61 0.788579507993983 0.788837181896642 3.1607492181352 3.16059678942711 3.99095449780702 3.50818449247223 9 7.96 9 7.06 16 12.55
"29" 28 12769 9810.47 38 37.21 94 94 349 294.18 0.78848804344975 0.788871411844398 3.16176452828547 3.15479930017038 3.98081226827532 3.49137949382037 9 7.83 9 6.98 16 12.41
"30" 29 12763 9658.1 38 37.17 93 93 348 290.41 0.78834458047937 0.789937698970323 3.16278079304843 3.14345778332555 3.97116874845843 3.45921985021736 9 7.77 9 6.95 16 12.26
"31" 30 12757 9570.1 38 37.16 92 92 346 286.98 0.788279221733954 0.790344063859848 3.16337947575669 3.14569482545327 3.96796418903913 3.43045856108676 9 7.73 9 6.89 16 12.09
"32" 31 12751 9467.4 38 37.1 91 91 345 283.99 0.788195357286253 0.790388532077111 3.16439745684481 3.14455930024983 3.95819651196136 3.40366385051822 9 7.7 9 6.81 16 11.93
"33" 32 12744 9379.04 38 37.04 90 90 343 281.32 0.788200763032911 0.790233478803976 3.16513647148827 3.15281210860799 3.95605410083801 3.38242754916982 9 7.68 9 6.72 16 11.85
"34" 33 12737 9292.31 38 37.03 89 89 342 278.68 0.788217968415759 0.790276218191471 3.16632638711208 3.15837443033537 3.93742744620815 3.36052177511852 9 7.63 9 6.62 16 11.68
"35" 34 12730 9199.01 38 37 88 88 340 275.31 0.788228830653255 0.790280076454034 3.16706727518185 3.16534831477883 3.92892618395118 3.33268365463938 9 7.62 9 6.49 16 11.58
"36" 35 12723 9088.92 38 36.97 87 87 338 272.01 0.788600464400873 0.790891471030458 3.16772058702779 3.16274941312824 3.91615023754096 3.30315300523089 9 7.54 9 6.39 16 11.47
"37" 36 12715 8992.57 38 36.95 86 86 337 267.97 0.78855065993591 0.792284723860993 3.16908446942624 3.15005286968793 3.91271831260802 3.26153984082196 9 7.43 9 6.32 16 11.28
"38" 37 12706 8924.33 38 36.93 85 85 336 265.08 0.788468096649141 0.792640035104362 3.17062089003263 3.1551745833589 3.90712562622888 3.23515261634642 9 7.35 9 6.29 16 11.13
"39" 38 12697 8848.73 38 36.89 84 84 335 261.77 0.788643650276508 0.793441661083323 3.17215948875755 3.15446849365991 3.89528276442862 3.2027642156753 9 7.32 9 6.16 16 10.98
"40" 39 12688 8726.16 38 36.83 83 83 334 258.04 0.788662088042932 0.793653056238357 3.17370027023602 3.15271371997337 3.89586837439378 3.17033308228526 9 7.25 9 6.03 16 10.82
"41" 40 12678 8604.91 38 36.78 82 82 333 254.9 0.788886919857455 0.793623373509812 3.17541481533007 3.15763353257126 3.88197842633325 3.15164727940522 9 7.18 9 5.92 16 10.68
"42" 41 12668 8511.77 38 36.76 81 81 330 251.76 0.789190826407435 0.794338449175669 3.17565452872432 3.15371964675063 3.85932069639149 3.12090053450829 9 7.15 9 5.88 16 10.54
"43" 42 12658 8397.54 38 36.67 80 80 329 248.75 0.789330369562483 0.793471833124296 3.17737332674038 3.15895341693423 3.8473558430472 3.10922800272609 9 7.12 9 5.85 16 10.49
"44" 43 12648 8299.28 38 36.61 79 79 328 245.77 0.789614686471049 0.793951269140911 3.17909484265336 3.15357551712166 3.83414454109143 3.08543519016634 9 7.06 9 5.78 16 10.36
"45" 44 12637 8223.37 38 36.56 78 78 326 243.27 0.789678661871425 0.793837055649879 3.18046360933154 3.16265806112904 3.81583921077984 3.06191381935327 9 7 9 5.68 16 10.22
