"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"15" 140 816 816 42 60.07 58 91.75 72 124.8 0.931487400573403 0.904751680080538 1.3465267413492 1.42039646766103 2.05872317948733 2.27086289470754 7 7 9 10 12 12.01
"16" 150 806 806 38 59.01 54 89.63 67 121.03 0.934363324194135 0.907303752968038 1.34371345081809 1.41123797988287 2.04474905297599 2.24452900331172 6 6.99 9 9.92 11 12
"17" 160 796 796 38 57.82 52 87.52 64 117.26 0.942138380159693 0.909986734456871 1.33941665458418 1.40256964039131 1.96852161005442 2.21675146255095 7 6.98 9 9.68 11 11.98
"18" 170 786 786 37 56.56 50 85.4 61 113.42 0.941027538263495 0.912921934887706 1.33069998797857 1.39355698949183 1.91672039125651 2.19015315440565 6 6.93 9 9.28 11 11.57
"19" 180 776 776 34 55.36 46 83.34 57 109.92 0.939490804924629 0.915617787597775 1.3349615857618 1.38542564250293 1.89201381871074 2.16153984879016 6 6.85 9 9.11 11 11.2
"20" 190 766 766 32 54.2 44 81.03 54 106.25 0.940909892742197 0.917945268480892 1.32513602819251 1.37776114920882 1.87829757753423 2.13350771724649 6 6.66 8 9.01 10 11.02
"21" 200 756 756 32 52.93 43 79.05 52 102.76 0.955089481829748 0.920585913404544 1.29903699601147 1.36853915151014 1.8280605046547 2.10866269260843 6 6.51 8 9 10 11
"22" 210 746 746 31 51.7 41 76.88 49 99.34 0.954727493564897 0.923204102815551 1.28724351881185 1.3604043079915 1.81803092147562 2.08207738006594 6 6.34 8 8.99 10 10.99
"23" 220 736 736 31 50.54 39 74.68 47 95.96 0.956730506108447 0.925533066997309 1.2911462840131 1.35216372267215 1.80284357258098 2.05266466413514 6 6.23 8 8.92 10 10.73
"24" 230 726 726 29 49.12 36 72.17 44 92.42 0.955457869251864 0.928152745568985 1.29515656340722 1.34522024563961 1.79104029276706 2.02752501257956 6 6.12 8 8.59 10 10.32
"25" 240 716 716 28 47.91 34 70.02 42 89.27 0.957270227156762 0.93030923298486 1.29927886177883 1.33835594727174 1.73136448374003 2.00151800727982 6 6.04 8 8.33 9 10.09
"26" 250 706 706 27 46.89 33 67.63 40 85.96 0.959474451092861 0.932579568451296 1.28461110681446 1.33272458655906 1.69978580143381 1.97433900700416 6 6.03 7 8.11 9 10.02
"27" 260 696 696 25 45.76 32 65.63 38 83.1 0.965243593468945 0.934703364562109 1.24935407479057 1.32506323081517 1.70984019513257 1.95196454353118 6 6.01 7 8.03 9 9.97
"28" 270 686 686 24 44.57 30 63.49 36 80.09 0.964880745309271 0.937096199089639 1.25298897383999 1.31868325995974 1.65987299047801 1.93019997245137 6 6 7 8.01 9 9.81
"29" 280 676 676 23 43.3 29 61.41 35 77.13 0.965028803683174 0.93976808709567 1.25673141428141 1.31049308455505 1.63025350718032 1.90550829951374 6 6 7 7.97 9 9.54
"30" 290 666 666 23 42.1 27 59.42 33 74.28 0.96414450507235 0.941936925859274 1.24937375678826 1.30417846090511 1.58681559551183 1.88273355617975 5 5.99 7 7.84 8 9.23
"31" 300 656 656 23 41.08 27 57.27 31 71.36 0.981064841214088 0.944137297601382 1.20610208325878 1.29683851047776 1.52346470348785 1.85864885801164 5 5.93 6 7.57 8 9.05
"32" 310 646 646 23 39.98 26 55.26 30 68.71 0.983695373735747 0.945766991164266 1.20929251798415 1.29204036230455 1.47632020731582 1.83696324305663 5 5.88 6 7.36 8 9.01
"33" 320 636 636 22 38.88 25 53.33 29 66.19 0.98329395443351 0.947570750962537 1.21258328084553 1.28518568747669 1.48380951875161 1.81759577121542 5 5.69 6 7.14 8 8.93
"34" 330 626 626 21 37.91 24 51.67 28 63.88 0.992061355423689 0.949904734755191 1.17314736562929 1.27801160063385 1.49153810531313 1.79555987147782 5 5.54 6 7.05 8 8.74
"35" 340 616 616 20 36.87 24 50.11 26 61.56 1 0.952304951812866 1.13290199808876 1.27065847106444 1.46051307046312 1.77430167877717 5 5.36 6 7.02 7 8.42
"36" 350 606 606 19 35.83 24 48.37 25 59.23 1 0.953746130355091 1.08898669041251 1.2645664974611 1.46811229604832 1.75435517732673 5 5.23 6 6.97 7 8.2
"37" 360 596 596 19 34.59 23 46.56 24 56.81 1 0.955947999734733 1.09047975568789 1.25734495963526 1.42443174424097 1.73518201947646 5 5.13 6 6.82 7 8.06
"38" 370 586 586 18 33.63 22 44.93 23 54.72 1 0.95771119694951 1.0920237788225 1.25083245338842 1.43167460677068 1.71713041522147 5 5.07 6 6.64 7 7.97
"39" 380 576 576 18 32.87 22 43.44 23 52.81 1 0.959949876838582 1.0936214138715 1.24420453760277 1.39929464085783 1.69618963348608 4 5.05 6 6.39 7 7.9
"40" 390 566 566 18 31.94 21 41.91 22 50.75 0.994097622112824 0.961826407172854 1.0952755024558 1.23729225896089 1.36692159203293 1.67662920675667 4 5 5 6.18 6 7.68
"41" 400 556 556 18 31.09 20 40.39 21 48.93 0.993942845931725 0.963809140652098 1.09698909062947 1.23181400977607 1.36017463615675 1.65885206936273 4 4.95 5 6.11 6 7.37
"42" 410 546 546 17 30.17 19 38.97 20 47.09 0.997428737511241 0.96574818402543 1.0987654476007 1.22547935306874 1.35199358902677 1.64143875244838 4 4.9 5 6 6 7.2
"43" 420 536 536 17 29.24 18 37.63 19 45.32 0.99135710731748 0.96715890722658 1.10060808654848 1.2192511561109 1.31215149151824 1.62460109045241 4 4.8 5 5.97 6 7.05
"44" 430 526 526 17 28.39 18 36.32 19 43.58 0.991083825422996 0.968924931287026 1.10252078781366 1.21153933544813 1.31808593052049 1.60779199757705 4 4.6 5 5.88 6 6.96
"45" 440 516 516 16 27.59 17 35.13 18 41.99 0.990802498691514 0.971100339555014 1.10450762478679 1.20441888970481 1.32425038653832 1.59134740636219 4 4.46 5 5.75 5 6.84
