"Obj" "AbuOrd" "AbuRnd" "RowSpO" "RowSpR" "ColSpO" "ColSpR" "IntOrd" "IntRnd" "H2Ord" "H2Rnd" "GenOrd" "GenRnd" "VulOrd" "VulRnd" "50%rOrd" "50%rRnd" "50%cOrd" "50%cRnd" "50%intOrd" "50%intRnd"
"52" 51 6707 2554.65 22 17.3 18 18 27 23.66 0.986099544498101 0.97923089577894 1.41274883704685 1.38416853259077 1.16116529964565 1.24826955613921 6 2.68 6 2.43 7 3.13
"53" 52 6478 2398.48 22 16.57 17 17 26 22.43 0.985413305874266 0.979734038245394 1.42733968046823 1.38515440677527 1.16293100697888 1.24343362105723 6 2.52 6 2.32 7 2.94
"54" 53 6249 2260.78 22 15.84 16 16 25 21.04 1 0.981389651625538 1.44299991199763 1.37484595959698 1.0905450028786 1.22790962442164 6 2.39 5 2.14 6 2.76
"55" 54 6003 2073.1 21 15.03 15 15 24 19.64 1 0.98067373173944 1.46115383142982 1.36207788545103 1.09425549275169 1.22277106130013 6 2.15 5 2 6 2.48
"56" 55 5754 1931.98 21 14.32 14 14 23 18.35 1 0.984078336980981 1.48110991485457 1.36216193594067 1.04518505273024 1.19863440181892 5 2.05 5 1.91 5 2.39
"57" 56 5491 1799.67 20 13.53 13 13 22 17.02 1 0.984413012934985 1.5041534237977 1.35614893904162 1.04734926122924 1.19481374116699 5 1.87 4 1.7 5 2.16
"58" 57 5217 1675.46 20 12.73 12 12 21 15.84 1 0.985150036482527 1.53063186698739 1.35929158678518 1.00602363916583 1.182775401867 5 1.76 4 1.55 5 1.94
"59" 58 4943 1507.19 19 11.89 11 11 20 14.48 1 0.987291862945134 1.56004581227457 1.34953313804616 1.00635754107387 1.17043021118504 4 1.53 4 1.38 4 1.71
"60" 59 4636 1360.47 18 11.02 10 10 19 13.15 1 0.988609230580479 1.59713253884236 1.34564964597591 1.00677854303886 1.14713911249497 4 1.45 4 1.21 4 1.56
"61" 60 4313 1217.7 16 10.21 9 9 17 11.92 1 0.987850662939697 1.57451477467869 1.36493930183172 1.0072861872312 1.13928831034032 3 1.28 3 1.1 3 1.4
"62" 61 3987 1086.9 16 9.31 8 8 16 10.62 1 0.990110715628777 1.62149039959599 1.35008485633154 1 1.12981523272595 3 1.06 3 0.94 3 1.21
"63" 62 3617 966.94 11 8.38 7 7 11 9.39 1 0.992601830505807 1.53988554562345 1.37316995297311 1 1.11496565216996 3 0.95 3 0.81 3 1.04
"64" 63 3206 831.65 10 7.41 6 6 10 8.1 1 0.990672279312295 1.6090973233063 1.38596300847495 1 1.08666506274281 2 0.75 2 0.6 2 0.8
"65" 64 2760 695.38 9 6.34 5 5 9 6.86 1 0.992605265625571 1.70752391975362 1.39401173336736 1 1.07379865472436 2 0.6 2 0.47 2 0.64
"66" 65 2265 545.13 8 5.13 4 4 8 5.54 1 0.990844363764439 1.86214835254746 1.36783692838189 1 1.06989248824313 1 0.39 1 0.28 1 0.42
"67" 66 1751 412.28 6 3.84 3 3 6 4.06 1 0.990511909856133 1.82170025514996 1.2860586840055 1 1.04228205652058 1 0.24 1 0.11 1 0.26
"68" 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"69" 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"70" 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
